"filename", "language", "C++", "JavaScript", "JSON", "Log", "Groovy", "XML", "Java", "Objective-C", "C", "Makefile", "Shell Script", "Batch", "Properties", "comment", "blank", "total"
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\vox-fmt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 16, 3, 34
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\vox.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 12, 9, 48
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\vox.h", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 24
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\w64.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 16, 3, 40
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\wav.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 1193, 0, 0, 0, 0, 208, 250, 1651
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\waveaudio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 428, 0, 0, 0, 0, 46, 61, 535
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\wavpack.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 16, 22, 207
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\win32\glob.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 16, 19, 171
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\win32\glob.h", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 50
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\wve.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 18, 7, 64
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\xa.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 45, 38, 298
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\xi.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 16, 3, 31
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\xmalloc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 25, 11, 74
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\Sox\src\xmalloc.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 37
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\com_kgeapp_rnnoise_RNNoise.h", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 27
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\_kiss_fft_guts.h", "C++", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 30, 183
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\arch.h", "C++", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 262
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\celt_lpc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 31, 14, 280
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\celt_lpc.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 60
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\common.h", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 49
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\denoise.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 564, 0, 0, 0, 0, 32, 51, 647
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\kiss_fft.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 59, 67, 602
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\kiss_fft.h", "C++", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 39, 204
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\opus_types.h", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 29, 160
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\pitch.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 441, 0, 0, 0, 0, 54, 32, 527
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\pitch.h", "C++", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 13, 150
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\rnn.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 32, 11, 179
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\rnn.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 70
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\rnn_data.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 11021, 0, 0, 0, 0, 1, 30, 11052
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\rnn_data.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\rnn_reader.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 27, 19, 169
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\rnnoise.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 16, 115
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\jni\src\tansig_table.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 46
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\debug\java\com\kgeapp\ReactNativeFlipper.java", "Java", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 8, 6, 73
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\AecmModule.java", "Java", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 3, 11, 51
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\AudioRecordModule.java", "Java", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 97, 35, 225
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\MainActivity.java", "Java", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 4, 16
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\MainApplication.java", "Java", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 16, 9, 85
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\NSPackage.java", "Java", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 9, 30
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\NativePackage.java", "Java", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\NoiseModule.java", "Java", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 2, 11, 42
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\SaveAudioModule.java", "Java", 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 8, 19, 193
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\SoxModule.java", "Java", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 2, 19, 119
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\aecm\AECM.class", "Java", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\aecm\AECM.java", "Java", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 10, 40
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\aecm\com_kgeapp_aecm_jni_AECM.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 22
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\rnnoise\RNNoise.class", "Java", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\rnnoise\RNNoise.java", "Java", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 9, 32
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\sox\com_kgeapp_sox_jni_sox.h", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 15, 118
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\sox\sox.class", "Java", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 78
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\java\com\kgeapp\sox\sox.java", "Java", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 40, 107
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\res\values\strings.xml", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\app\src\main\res\values\styles.xml", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\build.gradle", "Groovy", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 44
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\gradle.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 9, 31
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\gradle\wrapper\gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 7
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\gradlew.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 26, 104
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\android\settings.gradle", "Groovy", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\app.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\babel.config.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\debug.log", "Log", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\index.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeAppTests\kgeAppTests.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 15, 66
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeApp\AppDelegate.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeApp\AppDelegate.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 11, 59
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeApp\Images.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeApp\Images.xcassets\Contents.json", "JSON", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeApp\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 1, 1, 59
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\ios\kgeApp\main.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\metro.config.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 21
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\package-lock.json", "JSON", 0, 0, 10250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10251
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\package.json", "JSON", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Button\index.js", "JavaScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 49
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Button_Icon\Button1.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 73
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Button_Icon\Button2.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 73
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Button_Icon\Button3.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 73
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Info_Form\index.js", "JavaScript", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 78
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Layout\index.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 62
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Recorder2.0\Recorder_1.js", "JavaScript", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 134
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Recorder2.0\Recorder_2.js", "JavaScript", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 195
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Recorder\index.js", "JavaScript", 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 33, 380
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Spectrum\index.js", "JavaScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 102
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Topbar\index.js", "JavaScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\Topnav\index.js", "JavaScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\common\Loading.js", "JavaScript", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 75
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\common\Ready.js", "JavaScript", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 131
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\common\RootView.js", "JavaScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\components\searchinput\index.js", "JavaScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\global_Songs.js", "JavaScript", 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 245
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\images\sky.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 48
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\images\song.js", "JavaScript", 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 3, 289
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\nav.js", "JavaScript", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 87
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\account\login\index.js", "JavaScript", 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 38, 511
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\findpage\index.js", "JavaScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 84
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\infopage\index.js", "JavaScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 4, 116
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\mepage\index.js", "JavaScript", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 143
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\mepage\workspage\index.js", "JavaScript", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 6, 114
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\messagepage\index.js", "JavaScript", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 113
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\newspage\detailpage\index.js", "JavaScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 44
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\newspage\index.js", "JavaScript", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 11, 140
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\playpage\index.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\selectpage\index.js", "JavaScript", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 148
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\choosepage\components\SongList.js", "JavaScript", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 15, 242
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\choosepage\components\TopNav.js", "JavaScript", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\choosepage\index.js", "JavaScript", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 196
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\completepage\index.js", "JavaScript", 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 284
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\components\MusicPlayer_complete.js", "JavaScript", 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 35, 411
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\components\selectButton.js", "JavaScript", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 94
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\components\singrefer.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 31
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\index.js", "JavaScript", 0, 665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 57, 770
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\branchpages\singpage\playpage\index.js", "JavaScript", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 91
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\demopage\fetchdemo\fetchdemo.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\demopage\index.js", "JavaScript", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 131
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\pages\mainpage\index.js", "JavaScript", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 115
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\res\fonts\iconSvg.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 28
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\tabbar.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 96
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\MusicPlayer.js", "JavaScript", 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 33, 349
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\Toast.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\VideoPlayer.js", "JavaScript", 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 266
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\aecm.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\ajax.js", "JavaScript", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 97
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\audio-api.js", "JavaScript", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 24, 214
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\audioRecord.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\rnnoise.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\saveAudio.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\sox.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\stylesKits.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 9
"c:\Users\Lenovo\git\software-engineering-project\codes\App_frontEnd\src\utils\validator.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"Total", "-", 19488, 5860, 10359, 1, 143, 99, 813, 106, 60569, 217, 268, 184, 8, 20521, 11407, 130043
